1.691839
1.213858
0.108039
-0.668382
-0.805459
-0.691612
-0.729902
-0.553398
-0.729838
0.150898
-0.564296
0.113854
0.531827
0.791154
1.406469
0.242284
-0.624463
-0.243307
-0.332002
-0.299690
-0.460171
-0.210307
-0.294636
-0.350995
0.243530
0.623849
1.580607
0.877126
-0.250463
-0.533360
-0.397103
-0.565866
-0.451574
-0.516887
-0.450957
0.016353
-0.778199
0.216738
0.166612
1.155115
1.547949
-0.025162
-0.710411
-0.510321
-0.431744
-0.311602
-0.444350
-0.410919
0.055491
-0.051400
0.729013
0.340707
-0.501110
0.200068
-0.383457
-0.374417
-0.413353
-0.650103
-0.459561
-0.369593
-0.857460
-0.204893
0.167596
1.315554
1.345450
0.251551
-0.278585
-0.449286
-0.253068
-0.425827
-0.404845
-0.352696
-0.304695
-0.290605
0.075966
-0.589612
0.215868
0.406091
1.396807
1.524950
-0.126265
-0.612504
-0.508315
-0.395655
-0.509403
-0.416570
-0.315103
-0.287215
-0.199529
-0.152191
-0.431240
0.348658
0.767724
1.289991
1.191328
-0.001141
-0.619735
-0.364004
-0.457577
-0.662151
-0.159901
-0.770382
0.212001
-0.535179
-0.286083
0.344488
0.671974
2.175735
0.967386
0.276417
-0.432510
-0.400199
-0.385689
-0.759742
-1.113744
-2.173891
-1.838184
-2.147527
-1.157327
-1.240453
-0.839993
1.090190
1.699638
-0.330977
-1.449493
-1.261998
-0.860391
-0.924732
-0.612461
-0.307202
-0.496351
-0.097829
-0.447366
-0.115455
0.506290
0.982751
1.563477
0.278109
-0.370955
-0.386972
-0.371349
-0.473491
-0.339271
-0.368574
0.041504
-0.631253
-0.216158
0.172913
0.495507
1.049917
0.333797
-0.820078
-0.986335
-0.764970
-0.872558
-0.755869
-0.632402
-0.836287
-0.312475
-0.194753
0.345442
0.807789
0.067057
-0.116742
0.436780
0.637213
1.713670
0.484007
-1.296009
-1.471033
-1.469301
-0.910505
-0.658088
-0.450092
-0.206110
0.078399
-0.032543
0.332313
0.820500
1.304131
1.450853
0.388668
-0.316556
-0.284390
-0.347012
-0.411320
-0.246302
-0.555759
-0.010832
-0.560653
-0.361729
0.174903
0.443602
1.864620
0.791554
-0.385163
-0.245653
-0.391022
-0.473784
-0.498300
-0.673315
-0.209703
-0.625903
0.066537
-0.525389
-0.056539
0.321715
0.798450
1.644388
0.637913
-0.155307
-0.266658
-0.394315
-0.492959
-0.503803
-0.283177
-0.259207
-0.398712
0.146402
-0.626443
0.171110
0.243204
1.246626
1.644013
0.445687
-0.291685
-0.553782
-0.353615
-0.482498
-0.466854
-0.522248
-0.207807
-0.550150
0.216171
-0.748779
-0.019776
0.282408
1.108485
2.049515
0.208961
-0.356807
-0.586127
-0.327555
-0.477614
-0.442377
-0.445699
-0.153132
-0.462795
-0.079647
-0.160446
-0.479981
0.583787
0.739373
1.464658
0.593471
-0.518742
-0.348050
-0.393562
-0.442627
-0.476741
-0.449482
-0.150586
